Date,Team,Opponent,W/L,Status,Pos,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,FIC
3/29/2005,Cavaliers,Clippers,W,Starter,SF,41:00,22,7,20,0.35,2,8,0.25,6,7,0.857,0,7,7,5,2,1,1,0,16.6
3/28/2005,Cavaliers,Pelicans,W,Starter,SF,53:00,44,16,29,0.552,3,10,0.3,9,11,0.818,2,4,6,3,4,0,10,3,18.6
3/26/2005,Cavaliers,Mavericks,L,Starter,SF,36:00,19,7,17,0.412,0,2,0,5,6,0.833,1,3,4,6,0,0,3,1,9.8
3/24/2005,Cavaliers,Rockets,L,Starter,SF,42:00,19,7,22,0.318,1,4,0.25,4,7,0.571,0,4,4,8,1,0,2,1,9.4
3/22/2005,Cavaliers,Pistons,W,Starter,SF,43:00,29,11,24,0.458,2,7,0.286,5,8,0.625,1,5,6,6,1,0,0,1,19.3
3/20/2005,Cavaliers,Raptors,L,Starter,SF,48:00,56,18,36,0.5,6,12,0.5,14,15,0.933,2,8,10,5,2,0,4,0,34.4
3/18/2005,Cavaliers,Sixers,L,Starter,SF,46:00,16,3,20,0.15,0,4,0,10,12,0.833,0,8,8,8,4,0,4,0,10.5
3/16/2005,Cavaliers,Bucks,L,Starter,SF,45:00,34,13,26,0.5,4,9,0.444,4,7,0.571,1,6,7,6,1,0,5,0,19.4
3/15/2005,Cavaliers,Jazz,W,Starter,SF,35:00,36,11,15,0.733,2,5,0.4,12,16,0.75,2,7,9,2,0,1,1,1,27.5
3/13/2005,Cavaliers,Pacers,W,Starter,SF,44:00,35,12,23,0.522,1,5,0.2,10,11,0.909,2,3,5,5,1,0,4,1,19.4
3/8/2005,Cavaliers,Magic,W,Starter,SF,40:00,23,9,22,0.409,2,6,0.333,3,4,0.75,0,7,7,8,1,1,1,3,17.8
3/6/2005,Cavaliers,Heat,L,Starter,SF,41:00,23,9,19,0.474,0,1,0,5,7,0.714,0,4,4,5,2,0,1,1,14.6
3/4/2005,Cavaliers,Sixers,L,Starter,SF,40:00,34,12,21,0.571,0,1,0,10,12,0.833,1,6,7,7,4,0,6,1,23.8
3/2/2005,Cavaliers,SuperSonics,L,Starter,SF,41:00,32,11,20,0.55,5,7,0.714,5,8,0.625,0,5,5,5,0,0,4,2,17.8
2/28/2005,Cavaliers,Spurs,L,Starter,SF,45:00,20,6,22,0.273,1,4,0.25,7,10,0.7,1,7,8,7,0,0,2,3,9.5
2/27/2005,Cavaliers,Nets,L,Starter,SF,45:00,28,9,20,0.45,1,2,0.5,9,10,0.9,1,3,4,7,2,0,5,4,14.5
2/25/2005,Cavaliers,Pacers,L,Starter,SF,41:00,21,9,25,0.36,0,1,0,3,4,0.75,3,4,7,5,2,1,2,0,12.8
2/23/2005,Cavaliers,Bulls,W,Starter,SF,44:00,27,8,17,0.471,1,1,1,10,15,0.667,1,5,6,11,5,0,3,2,25.4
2/17/2005,Cavaliers,Timberwolves,L,Starter,SF,41:00,26,10,19,0.526,1,2,0.5,5,6,0.833,2,5,7,8,1,0,2,0,22.3
2/16/2005,Cavaliers,Hawks,W,Starter,SF,37:00,28,11,20,0.55,2,2,1,4,5,0.8,0,5,5,6,3,0,3,0,20.9
2/13/2005,Cavaliers,Lakers,W,Starter,SF,46:00,25,8,20,0.4,0,0,0,9,10,0.9,2,6,8,9,3,1,3,3,21.3
2/11/2005,Cavaliers,Nuggets,L,Starter,SF,43:00,35,12,29,0.414,1,6,0.167,10,12,0.833,2,4,6,6,1,0,4,2,15.8
2/8/2005,Cavaliers,Raptors,W,Starter,SF,36:00,15,6,14,0.429,0,3,0,3,4,0.75,1,7,8,11,3,0,2,1,20.8
2/5/2005,Cavaliers,Magic,W,Starter,SF,45:00,30,9,21,0.429,0,3,0,12,13,0.923,0,6,6,9,2,0,1,2,22.9
2/3/2005,Cavaliers,Heat,L,Starter,SF,46:00,31,11,23,0.478,1,3,0.333,8,12,0.667,2,0,2,10,3,0,2,2,21.3
2/1/2005,Cavaliers,Magic,L,Starter,SF,43:00,28,10,20,0.5,0,3,0,8,13,0.615,2,3,5,7,0,1,3,2,16.4
1/26/2005,Cavaliers,Grizzlies,W,Starter,SF,42:00,27,10,16,0.625,4,6,0.667,3,4,0.75,1,8,9,15,3,2,5,1,35.0
1/24/2005,Cavaliers,Wizards,L,Starter,SF,48:00,31,12,26,0.462,1,1,1,6,10,0.6,4,6,10,8,2,1,5,3,20.8
1/22/2005,Cavaliers,Warriors,W,Starter,SF,43:00,28,13,24,0.542,0,1,0,2,2,1,1,11,12,10,1,1,3,1,27.0
1/20/2005,Cavaliers,Kings,L,Starter,SF,37:00,18,9,19,0.474,0,1,0,0,1,0,1,7,8,6,1,0,3,0,13.6
1/19/2005,Cavaliers,Trail Blazers,W,Starter,SF,44:00,27,11,16,0.688,1,1,1,4,6,0.667,1,10,11,10,4,0,2,4,31.3
1/16/2005,Cavaliers,SuperSonics,L,Starter,SF,44:00,35,14,30,0.467,3,7,0.429,4,6,0.667,2,3,5,11,4,1,1,4,27.5
1/15/2005,Cavaliers,Jazz,W,Starter,SF,41:00,27,9,20,0.45,0,1,0,9,14,0.643,1,7,8,5,5,0,3,2,19.0
1/13/2005,Cavaliers,Lakers,L,Starter,SF,44:00,28,12,26,0.462,1,4,0.25,3,4,0.75,3,10,13,9,1,1,4,1,24.0
1/11/2005,Cavaliers,Hornets,W,Starter,SF,49:00,29,11,24,0.458,2,5,0.4,5,7,0.714,1,7,8,9,2,1,8,1,18.1
1/8/2005,Cavaliers,Knicks,W,Starter,SF,32:00,22,10,14,0.714,0,0,0,2,2,1,1,2,3,4,0,2,8,2,10.3
1/5/2005,Cavaliers,Hawks,W,Starter,SF,40:00,20,7,14,0.5,2,5,0.4,4,6,0.667,1,5,6,9,1,1,2,4,19.0
1/3/2005,Cavaliers,Hornets,W,Starter,SF,41:00,26,11,19,0.579,0,3,0,4,6,0.667,2,6,8,6,2,0,1,3,21.5
12/29/2004,Cavaliers,Rockets,L,Starter,SF,17:00,3,0,5,0,0,1,0,3,5,0.6,0,3,3,5,0,0,0,0,4.6
12/28/2004,Cavaliers,Hawks,W,Starter,SF,46:00,40,13,25,0.52,3,5,0.6,11,14,0.786,1,8,9,7,1,0,1,2,29.0
12/26/2004,Cavaliers,Pelicans,W,Starter,SF,45:00,22,7,16,0.438,0,1,0,8,9,0.889,1,8,9,14,4,1,5,2,26.6
12/22/2004,Cavaliers,Nets,L,Starter,SF,42:00,23,7,18,0.389,1,1,1,8,10,0.8,1,8,9,9,1,0,4,2,17.8
12/21/2004,Cavaliers,Timberwolves,W,Starter,SF,43:00,26,10,18,0.556,0,1,0,6,8,0.75,0,6,6,12,1,0,2,2,24.0
12/18/2004,Cavaliers,Celtics,L,Starter,SF,40:00,31,12,25,0.48,3,5,0.6,4,8,0.5,1,4,5,4,3,1,4,6,14.3
12/16/2004,Cavaliers,Pistons,L,Starter,SF,45:00,11,4,21,0.19,0,2,0,3,5,0.6,1,8,9,7,4,1,3,2,8.4
12/15/2004,Cavaliers,Trail Blazers,W,Starter,SF,37:00,25,10,18,0.556,2,3,0.667,3,3,1,2,9,11,7,3,2,3,1,27.6
12/13/2004,Cavaliers,Grizzlies,W,Starter,SF,46:00,31,14,22,0.636,1,3,0.333,2,4,0.5,0,5,5,8,7,0,3,2,27.8
12/11/2004,Cavaliers,Spurs,L,Starter,SF,42:00,23,10,19,0.526,1,3,0.333,2,2,1,3,3,6,10,4,0,3,2,23.3
12/8/2004,Cavaliers,Bulls,L,Starter,SF,38:00,19,5,15,0.333,0,2,0,9,12,0.75,0,2,2,6,1,1,4,2,7.8
12/7/2004,Cavaliers,Nets,W,Starter,SF,46:00,27,11,22,0.5,0,1,0,5,6,0.833,0,2,2,8,3,0,3,4,15.8
12/4/2004,Cavaliers,Raptors,W,Starter,SG,43:00,27,10,17,0.588,1,3,0.333,6,7,0.857,0,6,6,10,2,1,3,2,25.1
12/2/2004,Cavaliers,Nuggets,W,Starter,SF,41:00,17,8,17,0.471,0,0,0,1,2,0.5,1,7,8,9,2,1,5,3,15.3
12/1/2004,Cavaliers,Suns,L,Starter,SF,40:00,15,6,19,0.316,0,2,0,3,4,0.75,1,2,3,6,2,1,6,2,3.8
11/29/2004,Cavaliers,Clippers,L,Starter,SF,42:00,22,9,19,0.474,0,2,0,4,5,0.8,1,6,7,5,6,1,3,2,19.4
11/27/2004,Cavaliers,Bulls,W,Starter,SG,32:00,26,11,17,0.647,1,2,0.5,3,4,0.75,1,6,7,7,1,0,2,0,23.3
11/26/2004,Cavaliers,Celtics,W,Starter,SF,43:00,20,9,13,0.692,0,2,0,2,3,0.667,0,6,6,8,3,1,2,2,22.6
11/24/2004,Cavaliers,Pistons,W,Starter,SF,38:00,43,15,22,0.682,2,3,0.667,11,12,0.917,3,3,6,5,3,1,3,3,31.8
11/21/2004,Cavaliers,Knicks,L,Starter,SF,40:00,13,5,15,0.333,1,3,0.333,2,3,0.667,2,7,9,10,1,1,5,3,13.4
11/20/2004,Cavaliers,Hornets,W,Starter,SF,38:00,25,11,20,0.55,0,2,0,3,4,0.75,5,3,8,2,3,1,7,0,14.8
11/18/2004,Cavaliers,Hornets,W,Starter,SF,30:00,19,8,14,0.571,2,3,0.667,1,2,0.5,1,5,6,9,0,0,1,3,19.0
11/15/2004,Cavaliers,Warriors,W,Starter,SF,42:00,33,12,22,0.545,3,5,0.6,6,8,0.75,2,10,12,4,2,1,1,1,28.5
11/13/2004,Cavaliers,Wizards,W,Starter,SF,38:00,24,10,20,0.5,0,3,0,4,5,0.8,1,8,9,4,3,2,4,0,19.1
11/10/2004,Cavaliers,Suns,W,Starter,SF,48:00,38,13,24,0.542,1,2,0.5,11,12,0.917,3,7,10,6,3,3,3,1,32.3
11/9/2004,Cavaliers,Hawks,W,Starter,SF,48:00,25,8,17,0.471,1,4,0.25,8,12,0.667,1,9,10,4,4,2,3,2,21.5
11/6/2004,Cavaliers,Bucks,L,Starter,SF,42:00,31,8,20,0.4,0,3,0,15,22,0.682,2,6,8,6,3,0,4,0,19.3
11/4/2004,Cavaliers,Heat,L,Starter,SF,43:00,21,9,22,0.409,2,3,0.667,1,1,1,3,3,6,8,1,0,1,0,17.4
11/3/2004,Cavaliers,Pacers,L,Starter,SF,50:00,28,8,19,0.421,2,5,0.4,10,12,0.833,1,4,5,8,1,3,6,2,18.3
Totals,,,,80 GP,,3388.0,2175,795,1684,0.472,108,308,0.351,477,636,0.75,111,477,588,577,177,52,262,146,"1,577.5"
Averages,,,,,,42.4,27.2,9.9,21.1,0.472,1.4,3.9,0.351,6,8,0.75,1.4,6,7.3,7.2,2.2,0.7,3.3,1.8,19.7
