Date,Team.x,Opponent,W/L,Status,Pos,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,FIC,Home/Away,Team.y
2019-02-07,Lakers,Celtics,W,Starter,SF,37:44,28,11,21,0.524,5,10,0.5,1,5,0.2,2,10,12,12,3,0,3,4,29.9,Away,LAL
2019-02-05,Lakers,Pacers,L,Starter,SF,30:13,18,7,12,0.583,2,5,0.4,2,3,0.667,0,7,7,9,1,0,6,1,16.6,Away,LAL
2019-01-31,Lakers,Clippers,W,Starter,SF,40:26,24,9,22,0.409,1,6,0.167,5,7,0.714,1,13,14,9,1,0,4,0,21.6,Away,LAL
2018-12-25,Lakers,Warriors,W,Starter,SF,21:15,17,6,11,0.545,0,2,0,5,8,0.625,2,11,13,5,1,0,2,1,19.5,Away,LAL
2018-12-23,Lakers,Grizzlies,L,Starter,SF,35:37,22,8,14,0.571,2,5,0.4,4,4,1,1,13,14,7,1,1,4,0,25.8,Home,LAL
2018-12-21,Lakers,Pelicans,W,Starter,SF,38:45,22,8,20,0.4,0,4,0,6,9,0.667,2,10,12,14,2,0,2,3,25.6,Home,LAL
2018-12-18,Lakers,Nets,L,Starter,SF,41:12,36,13,23,0.565,2,7,0.286,8,13,0.615,1,12,13,8,1,1,5,1,28.4,Away,LAL
2018-12-16,Lakers,Wizards,L,Starter,SF,32:00,13,5,16,0.313,0,2,0,3,6,0.5,0,6,6,3,0,1,4,0,3.3,Away,LAL
2018-12-15,Lakers,Hornets,W,Starter,SF,30:13,24,7,15,0.467,2,6,0.333,8,12,0.667,1,11,12,11,1,0,3,0,26.5,Away,LAL
2018-12-13,Lakers,Rockets,L,Starter,SF,36:26,29,12,18,0.667,3,6,0.5,2,6,0.333,0,5,5,4,2,0,3,1,19.5,Away,LAL
2018-12-10,Lakers,Heat,W,Starter,SF,37:31,28,10,19,0.526,4,7,0.571,4,8,0.5,0,9,9,12,1,0,2,0,28.5,Home,LAL
2018-12-08,Lakers,Grizzlies,W,Starter,SF,31:38,20,9,18,0.5,0,3,0,2,3,0.667,1,7,8,9,2,0,5,2,16.6,Away,LAL
2018-12-07,Lakers,Spurs,L,Starter,SF,37:21,35,13,28,0.464,3,8,0.375,6,9,0.667,2,6,8,11,2,0,1,4,27.1,Away,LAL
2018-12-05,Lakers,Spurs,W,Starter,SF,39:42,42,15,24,0.625,3,7,0.429,9,13,0.692,0,5,5,6,2,0,2,1,28.4,Home,LAL
2018-12-02,Lakers,Suns,W,Starter,SF,30:59,22,9,17,0.529,1,5,0.2,3,4,0.75,0,6,6,8,0,1,5,0,16.3,Home,LAL
2018-11-30,Lakers,Mavericks,W,Starter,SF,31:19,28,12,21,0.571,2,4,0.5,2,4,0.5,2,3,5,4,0,1,4,3,14.5,Home,LAL
2018-11-29,Lakers,Pacers,W,Starter,SF,38:09,38,15,27,0.556,2,7,0.286,6,10,0.6,1,8,9,7,2,0,4,2,25,Home,LAL
2018-11-27,Lakers,Nuggets,L,Starter,SF,30:04,14,5,15,0.333,0,4,0,4,6,0.667,0,7,7,2,2,2,4,0,7.8,Away,LAL
2018-11-25,Lakers,Magic,L,Starter,SF,40:27,24,8,14,0.571,2,7,0.286,6,11,0.545,0,4,4,7,0,1,6,4,12.4,Home,LAL
2018-11-23,Lakers,Jazz,W,Starter,SF,35:04,22,8,17,0.471,2,5,0.4,4,6,0.667,1,9,10,7,2,1,5,1,19.3,Home,LAL
2018-11-21,Lakers,Cavaliers,W,Starter,SF,35:30,32,11,20,0.55,2,6,0.333,8,12,0.667,2,12,14,7,0,1,4,3,26,Away,LAL
2018-11-18,Lakers,Heat,W,Starter,SF,38:29,51,19,31,0.613,6,8,0.75,7,10,0.7,1,7,8,3,2,1,2,3,32.8,Away,LAL
2018-11-17,Lakers,Magic,L,Starter,SF,25:53,22,8,19,0.421,3,6,0.5,3,4,0.75,0,4,4,7,0,1,3,0,14.3,Away,LAL
2018-11-14,Lakers,Trail Blazers,W,Starter,SF,36:00,44,13,19,0.684,5,6,0.833,13,15,0.867,2,8,10,9,1,3,4,0,41.1,Home,LAL
2018-11-11,Lakers,Hawks,W,Starter,SF,34:18,26,10,20,0.5,3,9,0.333,3,7,0.429,3,4,7,4,2,0,4,1,15.9,Home,LAL
2018-11-10,Lakers,Kings,W,Starter,SF,31:17,25,10,18,0.556,3,6,0.5,2,3,0.667,1,6,7,2,1,0,3,2,14.9,Away,LAL
2018-11-07,Lakers,Timberwolves,W,Starter,SF,38:32,24,10,21,0.476,3,9,0.333,1,2,0.5,1,10,11,9,0,2,3,1,23.5,Home,LAL
2018-11-04,Lakers,Raptors,L,Starter,SF,28:17,18,6,12,0.5,2,3,0.667,4,7,0.571,0,2,2,6,0,1,3,3,10.4,Home,LAL
2018-11-03,Lakers,Trail Blazers,W,Starter,SF,31:21,28,9,20,0.45,1,5,0.2,9,11,0.818,0,5,5,7,0,2,3,1,18.1,Away,LAL
2018-10-31,Lakers,Mavericks,W,Starter,SF,38:34,29,11,19,0.579,2,3,0.667,5,7,0.714,0,5,5,6,3,0,3,3,20.4,Home,LAL
2018-10-29,Lakers,Timberwolves,L,Starter,SF,36:16,29,11,23,0.478,3,6,0.5,4,5,0.8,3,7,10,8,2,2,5,2,24.1,Away,LAL
2018-10-27,Lakers,Spurs,L,Starter,SF,34:18,35,13,21,0.619,2,6,0.333,7,8,0.875,1,10,11,4,2,0,4,3,25.3,Away,LAL
2018-10-25,Lakers,Nuggets,W,Starter,SF,34:40,28,10,17,0.588,1,5,0.2,7,10,0.7,0,11,11,11,3,0,2,3,30.3,Home,LAL
2018-10-24,Lakers,Suns,W,Starter,SF,28:04,19,7,16,0.438,1,5,0.2,4,4,1,0,7,7,10,3,0,0,1,23.3,Away,LAL
2018-10-22,Lakers,Spurs,L,Starter,SF,42:52,32,11,25,0.44,2,8,0.25,8,11,0.727,2,6,8,14,1,1,5,2,25.6,Home,LAL
2018-10-20,Lakers,Rockets,L,Starter,PF,38:52,24,9,22,0.409,1,7,0.143,5,7,0.714,0,5,5,5,2,1,1,0,15.6,Home,LAL
2018-10-18,Lakers,Trail Blazers,L,Starter,PF,37:20,26,9,16,0.563,0,4,0,8,9,0.889,2,10,12,6,1,0,6,3,19.6,Away,LAL
