GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0020300424,308,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,2,Made Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,23,1,1,20031228,CLE,POR
Shot Chart Detail,0020300424,320,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,7,1,1,20031228,CLE,POR
Shot Chart Detail,0020300424,375,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,141,-19,1,1,20031228,CLE,POR
Shot Chart Detail,0020300424,388,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-11,1,1,20031228,CLE,POR
Shot Chart Detail,0020300424,394,2544,LeBron James,1610612739,Cleveland Cavaliers,4,5,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-5,1,1,20031228,CLE,POR
Shot Chart Detail,0020300424,425,2544,LeBron James,1610612739,Cleveland Cavaliers,4,2,26,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-3,1,1,20031228,CLE,POR
Shot Chart Detail,0020300424,440,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,59,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,5,1,1,20031228,CLE,POR
Shot Chart Detail,0020300424,446,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,34,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,-3,1,1,20031228,CLE,POR
Shot Chart Detail,0020300440,16,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,8,1,1,20031230,CLE,IND
Shot Chart Detail,0020300440,20,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-145,41,1,1,20031230,CLE,IND
Shot Chart Detail,0020300440,38,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,8,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,5,1,1,20031230,CLE,IND
Shot Chart Detail,0020300440,55,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-214,-26,1,1,20031230,CLE,IND
Shot Chart Detail,0020300440,81,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,19,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-102,191,1,1,20031230,CLE,IND
Shot Chart Detail,0020300440,90,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,17,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-5,102,1,1,20031230,CLE,IND
Shot Chart Detail,0020300440,214,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,0,Made Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,36,1,1,20031230,CLE,IND
Shot Chart Detail,0020300440,233,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-156,8,1,1,20031230,CLE,IND
Shot Chart Detail,0020300440,394,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,3,1,1,20031230,CLE,IND
Shot Chart Detail,0020300455,32,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040102,NJN,CLE
Shot Chart Detail,0020300455,78,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,29,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-38,92,1,1,20040102,NJN,CLE
Shot Chart Detail,0020300455,126,2544,LeBron James,1610612739,Cleveland Cavaliers,2,9,9,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040102,NJN,CLE
Shot Chart Detail,0020300455,218,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-145,169,1,1,20040102,NJN,CLE
Shot Chart Detail,0020300455,263,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,49,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-5,123,1,1,20040102,NJN,CLE
Shot Chart Detail,0020300455,400,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040102,NJN,CLE
Shot Chart Detail,0020300485,72,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,11,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,10,1,1,20040106,CLE,NYK
Shot Chart Detail,0020300485,83,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,3,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-3,1,1,20040106,CLE,NYK
Shot Chart Detail,0020300485,270,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,22,186,125,1,1,20040106,CLE,NYK
Shot Chart Detail,0020300485,351,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,10,1,1,20040106,CLE,NYK
Shot Chart Detail,0020300485,425,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,209,-24,1,1,20040106,CLE,NYK
Shot Chart Detail,0020300485,468,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,24,Made Shot,Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-8,22,1,1,20040106,CLE,NYK
Shot Chart Detail,0020300494,45,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,54,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-177,10,1,1,20040107,TOR,CLE
Shot Chart Detail,0020300494,82,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040107,TOR,CLE
Shot Chart Detail,0020300494,93,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-95,192,1,1,20040107,TOR,CLE
Shot Chart Detail,0020300494,158,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,44,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,38,58,1,1,20040107,TOR,CLE
Shot Chart Detail,0020300494,187,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,16,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-66,17,1,1,20040107,TOR,CLE
Shot Chart Detail,0020300494,286,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,0,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040107,TOR,CLE
Shot Chart Detail,0020300494,312,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,118,176,1,1,20040107,TOR,CLE
Shot Chart Detail,0020300494,319,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,44,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,100,13,1,1,20040107,TOR,CLE
Shot Chart Detail,0020300494,436,2544,LeBron James,1610612739,Cleveland Cavaliers,4,2,9,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-99,15,1,1,20040107,TOR,CLE
Shot Chart Detail,0020300494,456,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,14,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-118,22,1,1,20040107,TOR,CLE
Shot Chart Detail,0020300508,73,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,38,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,16,51,1,1,20040109,BOS,CLE
Shot Chart Detail,0020300508,209,2544,LeBron James,1610612739,Cleveland Cavaliers,2,7,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,0,204,1,1,20040109,BOS,CLE
Shot Chart Detail,0020300508,277,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,110,87,1,1,20040109,BOS,CLE
Shot Chart Detail,0020300508,307,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,10,1,1,20040109,BOS,CLE
Shot Chart Detail,0020300508,366,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,15,1,1,20040109,BOS,CLE
Shot Chart Detail,0020300508,565,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-189,12,1,1,20040109,BOS,CLE
Shot Chart Detail,0020300508,570,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,46,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,67,12,1,1,20040109,BOS,CLE
Shot Chart Detail,0020300531,61,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,59,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-75,63,1,1,20040112,LAL,CLE
Shot Chart Detail,0020300531,68,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-85,18,1,1,20040112,LAL,CLE
Shot Chart Detail,0020300531,75,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,14,Made Shot,Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,102,-8,1,1,20040112,LAL,CLE
Shot Chart Detail,0020300531,329,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,105,127,1,1,20040112,LAL,CLE
Shot Chart Detail,0020300531,347,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,103,164,1,1,20040112,LAL,CLE
Shot Chart Detail,0020300531,414,2544,LeBron James,1610612739,Cleveland Cavaliers,3,0,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-195,41,1,1,20040112,LAL,CLE
Shot Chart Detail,0020300541,43,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-99,17,1,1,20040113,SEA,CLE
Shot Chart Detail,0020300541,75,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040113,SEA,CLE
Shot Chart Detail,0020300541,111,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,32,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040113,SEA,CLE
Shot Chart Detail,0020300541,132,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,9,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040113,SEA,CLE
Shot Chart Detail,0020300541,151,2544,LeBron James,1610612739,Cleveland Cavaliers,2,8,14,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,46,12,1,1,20040113,SEA,CLE
Shot Chart Detail,0020300541,238,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,3,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040113,SEA,CLE
Shot Chart Detail,0020300541,257,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,112,151,1,1,20040113,SEA,CLE
Shot Chart Detail,0020300541,429,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040113,SEA,CLE
Shot Chart Detail,0020300541,414,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,41,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-48,-6,1,1,20040113,SEA,CLE
Shot Chart Detail,0020300541,425,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,5,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040113,SEA,CLE
Shot Chart Detail,0020300541,474,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040113,SEA,CLE
Shot Chart Detail,0020300556,61,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,42,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040115,GSW,CLE
Shot Chart Detail,0020300556,138,2544,LeBron James,1610612739,Cleveland Cavaliers,2,11,22,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-125,-8,1,1,20040115,GSW,CLE
Shot Chart Detail,0020300556,197,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-179,174,1,1,20040115,GSW,CLE
Shot Chart Detail,0020300556,258,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,22,1,1,20040115,GSW,CLE
Shot Chart Detail,0020300556,336,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040115,GSW,CLE
Shot Chart Detail,0020300556,344,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,1,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040115,GSW,CLE
Shot Chart Detail,0020300556,366,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-210,141,1,1,20040115,GSW,CLE
Shot Chart Detail,0020300556,384,2544,LeBron James,1610612739,Cleveland Cavaliers,4,11,23,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040115,GSW,CLE
Shot Chart Detail,0020300573,39,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,57,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040117,UTA,CLE
Shot Chart Detail,0020300573,70,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,40,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040117,UTA,CLE
Shot Chart Detail,0020300573,94,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,22,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-80,58,1,1,20040117,UTA,CLE
Shot Chart Detail,0020300573,229,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,31,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040117,UTA,CLE
Shot Chart Detail,0020300573,293,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,120,176,1,1,20040117,UTA,CLE
Shot Chart Detail,0020300573,335,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,6,247,1,1,20040117,UTA,CLE
Shot Chart Detail,0020300573,350,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040117,UTA,CLE
Shot Chart Detail,0020300573,378,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,6,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,-6,1,1,20040117,UTA,CLE
Shot Chart Detail,0020300573,401,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040117,UTA,CLE
Shot Chart Detail,0020300573,419,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,42,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,0,117,1,1,20040117,UTA,CLE
Shot Chart Detail,0020300573,457,2544,LeBron James,1610612739,Cleveland Cavaliers,4,5,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040117,UTA,CLE
Shot Chart Detail,0020300573,488,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,15,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040117,UTA,CLE
Shot Chart Detail,0020300635,48,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,10,1,1,20040126,CLE,ORL
Shot Chart Detail,0020300635,91,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,4,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,46,1,1,20040126,CLE,ORL
Shot Chart Detail,0020300635,94,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-218,133,1,1,20040126,CLE,ORL
Shot Chart Detail,0020300635,231,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5,1,1,20040126,CLE,ORL
Shot Chart Detail,0020300635,235,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,1,20040126,CLE,ORL
Shot Chart Detail,0020300635,242,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,15,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,2,1,1,20040126,CLE,ORL
Shot Chart Detail,0020300635,331,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,17,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,2,1,1,20040126,CLE,ORL
Shot Chart Detail,0020300647,31,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,33,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,144,89,1,1,20040128,CLE,MIA
Shot Chart Detail,0020300647,77,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,35,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,1,20040128,CLE,MIA
Shot Chart Detail,0020300647,141,2544,LeBron James,1610612739,Cleveland Cavaliers,2,7,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-1,1,1,20040128,CLE,MIA
Shot Chart Detail,0020300647,163,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-154,100,1,1,20040128,CLE,MIA
Shot Chart Detail,0020300647,216,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,171,10,1,1,20040128,CLE,MIA
Shot Chart Detail,0020300647,282,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,3,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,5,1,1,20040128,CLE,MIA
Shot Chart Detail,0020300647,356,2544,LeBron James,1610612739,Cleveland Cavaliers,4,9,50,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,1,20040128,CLE,MIA
Shot Chart Detail,0020300647,380,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,12,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,8,49,1,1,20040128,CLE,MIA
Shot Chart Detail,0020300647,401,2544,LeBron James,1610612739,Cleveland Cavaliers,4,5,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,10,1,1,20040128,CLE,MIA
Shot Chart Detail,0020300647,425,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,0,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,-11,1,1,20040128,CLE,MIA
Shot Chart Detail,0020300666,66,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,41,Made Shot,Jump Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,82,-19,1,1,20040130,MIL,CLE
Shot Chart Detail,0020300666,100,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040130,MIL,CLE
Shot Chart Detail,0020300666,149,2544,LeBron James,1610612739,Cleveland Cavaliers,2,7,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,190,169,1,1,20040130,MIL,CLE
Shot Chart Detail,0020300666,243,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-149,145,1,1,20040130,MIL,CLE
Shot Chart Detail,0020300666,281,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040130,MIL,CLE
Shot Chart Detail,0020300666,304,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,10,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040130,MIL,CLE
Shot Chart Detail,0020300666,340,2544,LeBron James,1610612739,Cleveland Cavaliers,3,0,28,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,56,2,1,1,20040130,MIL,CLE
Shot Chart Detail,0020300680,6,2544,LeBron James,1610612739,Cleveland Cavaliers,1,11,14,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,2,1,1,20040201,WAS,CLE
Shot Chart Detail,0020300680,9,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-181,171,1,1,20040201,WAS,CLE
Shot Chart Detail,0020300680,17,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,35,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,149,-24,1,1,20040201,WAS,CLE
Shot Chart Detail,0020300680,36,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,159,-41,1,1,20040201,WAS,CLE
Shot Chart Detail,0020300680,61,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,56,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,43,1,1,20040201,WAS,CLE
Shot Chart Detail,0020300680,81,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,5,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-41,-8,1,1,20040201,WAS,CLE
Shot Chart Detail,0020300680,228,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,12,1,1,20040201,WAS,CLE
Shot Chart Detail,0020300680,239,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,2,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,23,33,1,1,20040201,WAS,CLE
